city,archetype,seed,ssp,epoch,mc,dGW,mean_dmg_final
Christchurch,deltaic,5,SSP2-4.5,2040,6,-0.11932518006717295,0.6015092999292663
Christchurch,deltaic,5,SSP2-4.5,2040,7,-0.3126972693280424,0.6892922244411872
Christchurch,deltaic,5,SSP2-4.5,2040,8,-0.17024140229972612,0.6192739516280938
Christchurch,deltaic,5,SSP2-4.5,2040,9,-0.26189145786256596,0.5889045507186823
Christchurch,deltaic,5,SSP2-4.5,2040,10,-0.02952901500874806,0.6413857637665084
Christchurch,deltaic,5,SSP2-4.5,2040,11,-0.5239836924223521,0.5391233220960825
Christchurch,deltaic,5,SSP2-4.5,2050,0,-0.396967602060503,0.6955441194362305
Christchurch,deltaic,5,SSP2-4.5,2050,1,-0.4304367718519886,0.6871639247386108
Christchurch,deltaic,5,SSP2-4.5,2050,2,-0.4078853325680962,0.6345662388699668
Christchurch,deltaic,5,SSP2-4.5,2050,3,-0.46032401783033744,0.6276314485309353
Christchurch,deltaic,5,SSP2-4.5,2050,4,-0.5001820936257627,0.6961245208803156
Christchurch,deltaic,5,SSP2-4.5,2050,5,-0.20835321836059809,0.5805322032725071
Christchurch,deltaic,5,SSP2-4.5,2050,6,-0.21011545837459253,0.6577742897340033
Christchurch,deltaic,5,SSP2-4.5,2050,7,-0.27458870758926396,0.6298954905070113
Christchurch,deltaic,5,SSP2-4.5,2050,8,0.14526144124120252,0.603925210377777
Christchurch,deltaic,5,SSP2-4.5,2050,9,-0.344727206663333,0.6492481707610416
Christchurch,deltaic,5,SSP2-4.5,2050,10,-0.17980358238306945,0.4663076909604106
Christchurch,deltaic,5,SSP2-4.5,2050,11,-0.18663806540069275,0.5860329318382949
Christchurch,deltaic,5,SSP2-4.5,2060,0,-0.24521737664154325,0.5081128948433217
Christchurch,deltaic,5,SSP2-4.5,2060,1,-0.6799217159192222,0.4618424242770777
Christchurch,deltaic,5,SSP2-4.5,2060,2,-0.38688152221851485,0.595755078892025
Christchurch,deltaic,5,SSP2-4.5,2060,3,-0.5882515093716513,0.5988180929277049
Christchurch,deltaic,5,SSP2-4.5,2060,4,-0.35994155889685653,0.600621545739463
Christchurch,deltaic,5,SSP2-4.5,2060,5,-0.5591977250623963,0.6000166820293221
Christchurch,deltaic,5,SSP2-4.5,2060,6,-0.5295209624425491,0.6631474790258766
Christchurch,deltaic,5,SSP2-4.5,2060,7,-0.32533994230855945,0.6491539575461708
Christchurch,deltaic,5,SSP2-4.5,2060,8,-0.28985067540624293,0.654721177916295
Christchurch,deltaic,5,SSP2-4.5,2060,9,-0.0341207535395679,0.5691754312540184
Christchurch,deltaic,5,SSP2-4.5,2060,10,-0.5583482799284674,0.6538564095518783
Christchurch,deltaic,5,SSP2-4.5,2060,11,-0.7860211093093752,0.6461654201488182
Christchurch,deltaic,5,SSP2-4.5,2070,0,-0.2969035835285138,0.5568389915310458
Christchurch,deltaic,5,SSP2-4.5,2070,1,-0.4657641028453615,0.5723710519659356
Christchurch,deltaic,5,SSP2-4.5,2070,2,-0.5878911922878424,0.6575802550640298
Christchurch,deltaic,5,SSP2-4.5,2070,3,-0.6516311513436398,0.661502919665759
Christchurch,deltaic,5,SSP2-4.5,2070,4,-0.23782686060545385,0.650630904676543
Christchurch,deltaic,5,SSP2-4.5,2070,5,-0.11786836550022191,0.6132101297701755
Christchurch,deltaic,5,SSP2-4.5,2070,6,-0.7746339256353518,0.6321634901917911
Christchurch,deltaic,5,SSP2-4.5,2070,7,-0.44031591764347355,0.6364845813562408
Christchurch,deltaic,5,SSP2-4.5,2070,8,-0.3136444386015972,0.5798174840067585
Christchurch,deltaic,5,SSP2-4.5,2070,9,-0.5339716913733465,0.589238737396035
Christchurch,deltaic,5,SSP2-4.5,2070,10,-0.7212428275170064,0.6620029184745602
Christchurch,deltaic,5,SSP2-4.5,2070,11,-0.48087020626359267,0.6015654992475019
Christchurch,deltaic,5,SSP2-4.5,2080,0,-0.45978192975993426,0.4909280486704667
Christchurch,deltaic,5,SSP2-4.5,2080,1,-0.7617872801123661,0.6060167009400342
Christchurch,deltaic,5,SSP2-4.5,2080,2,-0.4185320139843577,0.5183633365511838
Christchurch,deltaic,5,SSP2-4.5,2080,3,-0.5306446641996481,0.7401223434644598
Christchurch,deltaic,5,SSP2-4.5,2080,4,-0.6701088303155419,0.533923225941214
Christchurch,deltaic,5,SSP2-4.5,2080,5,-0.5915077273206096,0.47444174436287356
Christchurch,deltaic,5,SSP2-4.5,2080,6,-0.651469085931776,0.6155815002585441
Christchurch,deltaic,5,SSP2-4.5,2080,7,-0.47741219650397404,0.6792828483046148
Christchurch,deltaic,5,SSP2-4.5,2080,8,-0.5362396086891955,0.46337977494676474
Christchurch,deltaic,5,SSP2-4.5,2080,9,-0.731727940948868,0.607957375351376
Christchurch,deltaic,5,SSP2-4.5,2080,10,-0.5006221621707349,0.6005335255421028
Christchurch,deltaic,5,SSP2-4.5,2080,11,-0.4856200634778946,0.6174893847231718
Christchurch,deltaic,5,SSP2-4.5,2090,0,-0.9849040614682519,0.5935194348632595
Christchurch,deltaic,5,SSP2-4.5,2090,1,-0.1777777759775832,0.6118711327574747
Christchurch,deltaic,5,SSP2-4.5,2090,2,-0.7822582971360035,0.6650843520516103
Christchurch,deltaic,5,SSP2-4.5,2090,3,-0.5360411811572005,0.593627275258188
Christchurch,deltaic,5,SSP2-4.5,2090,4,-0.7767759879456065,0.5954499899005381
Christchurch,deltaic,5,SSP2-4.5,2090,5,-0.7342206137059216,0.6229172970634056
Christchurch,deltaic,5,SSP2-4.5,2090,6,-0.7888761967700357,0.5522581529987518
Christchurch,deltaic,5,SSP2-4.5,2090,7,-0.8114513292263027,0.5518989634440696
Christchurch,deltaic,5,SSP2-4.5,2090,8,-0.6956757995407029,0.6136795995014189
Christchurch,deltaic,5,SSP2-4.5,2090,9,-0.3651599893374031,0.5601072551847563
Christchurch,deltaic,5,SSP2-4.5,2090,10,-0.683584417006253,0.5129997665282602
Christchurch,deltaic,5,SSP2-4.5,2090,11,-0.6953631783915766,0.6558213094528956
Christchurch,deltaic,5,SSP2-4.5,2100,0,-0.3223748797831598,0.5659450664715855
Christchurch,deltaic,5,SSP2-4.5,2100,1,-0.8112579252210269,0.6261830158607903
Christchurch,deltaic,5,SSP2-4.5,2100,2,-0.5656589794217397,0.5556968958852709
Christchurch,deltaic,5,SSP2-4.5,2100,3,-0.875680582207626,0.49803748468461767
Christchurch,deltaic,5,SSP2-4.5,2100,4,-0.3681537305549195,0.7040144694082027
Christchurch,deltaic,5,SSP2-4.5,2100,5,-0.7071607515701744,0.48301723659017914
Christchurch,deltaic,5,SSP2-4.5,2100,6,-0.821983435513199,0.6717794988995788
Christchurch,deltaic,5,SSP2-4.5,2100,7,-0.4232324669383884,0.6256880441404477
Christchurch,deltaic,5,SSP2-4.5,2100,8,-0.5637607256359017,0.6397787351827805
Christchurch,deltaic,5,SSP2-4.5,2100,9,-0.7837298524108226,0.668108817062923
Christchurch,deltaic,5,SSP2-4.5,2100,10,-0.6838483987819537,0.6858344617647516
Christchurch,deltaic,5,SSP2-4.5,2100,11,-0.8811266557963873,0.582380943469356
Christchurch,deltaic,5,SSP5-8.5,2020,0,0.0,0.5604943889511959
Christchurch,deltaic,5,SSP5-8.5,2020,1,0.0,0.5147684908585229
Christchurch,deltaic,5,SSP5-8.5,2020,2,0.0,0.5756972244745847
Christchurch,deltaic,5,SSP5-8.5,2020,3,0.0,0.6647200003454765
Christchurch,deltaic,5,SSP5-8.5,2020,4,0.0,0.6260893020465639
Christchurch,deltaic,5,SSP5-8.5,2020,5,0.0,0.6301279640454263
Christchurch,deltaic,5,SSP5-8.5,2020,6,0.0,0.5802809146712744
Christchurch,deltaic,5,SSP5-8.5,2020,7,0.0,0.5758419353197383
Christchurch,deltaic,5,SSP5-8.5,2020,8,0.0,0.5280256160210601
Christchurch,deltaic,5,SSP5-8.5,2020,9,0.0,0.5978000600920367
Christchurch,deltaic,5,SSP5-8.5,2020,10,0.0,0.6131214174765514
Christchurch,deltaic,5,SSP5-8.5,2020,11,0.0,0.6472700618548919
Christchurch,deltaic,5,SSP5-8.5,2030,0,-0.4796405086393939,0.6038468206073637
Christchurch,deltaic,5,SSP5-8.5,2030,1,-0.8162969853522518,0.6727312197360987
Christchurch,deltaic,5,SSP5-8.5,2030,2,-0.6391614392473658,0.612014145058975
Christchurch,deltaic,5,SSP5-8.5,2030,3,-0.12056178051693917,0.5860539407276609
Christchurch,deltaic,5,SSP5-8.5,2030,4,-0.02717081010067807,0.4693628171179015
Christchurch,deltaic,5,SSP5-8.5,2030,5,-0.03183320237076596,0.570801448423045
Christchurch,deltaic,5,SSP5-8.5,2030,6,-0.03345689249521822,0.6012315074685585
Christchurch,deltaic,5,SSP5-8.5,2030,7,-0.8297973812791933,0.5706075475549279
Christchurch,deltaic,5,SSP5-8.5,2030,8,-0.08603319428342028,0.6634360204625739
Christchurch,deltaic,5,SSP5-8.5,2030,9,-0.25457939835891774,0.6346831103761883
Christchurch,deltaic,5,SSP5-8.5,2030,10,0.054698182962326314,0.6543156554922751
Christchurch,deltaic,5,SSP5-8.5,2030,11,0.04885349085155788,0.533528935844466
Christchurch,deltaic,5,SSP5-8.5,2040,0,-0.5486466282647221,0.5099313789417141
Christchurch,deltaic,5,SSP5-8.5,2040,1,-0.3494448248875302,0.60257965575605
Christchurch,deltaic,5,SSP5-8.5,2040,2,-0.3603072123563978,0.6376868956382071
Christchurch,deltaic,5,SSP5-8.5,2040,3,-0.41606759444506813,0.5793877688224096
Christchurch,deltaic,5,SSP5-8.5,2040,4,-0.5958553999793588,0.6615171816509033
Christchurch,deltaic,5,SSP5-8.5,2040,5,0.21100978444885227,0.6003024155847604
Christchurch,deltaic,5,SSP5-8.5,2040,6,-0.17264012605330897,0.5862831665555069
Christchurch,deltaic,5,SSP5-8.5,2040,7,-0.9381065438164035,0.5669552951469701
Christchurch,deltaic,5,SSP5-8.5,2040,8,-0.2873305311088276,0.6257439660795306
Christchurch,deltaic,5,SSP5-8.5,2040,9,-0.7616591822210885,0.6048991209234351
Christchurch,deltaic,5,SSP5-8.5,2040,10,-0.8599832757302939,0.6121549345610645
Christchurch,deltaic,5,SSP5-8.5,2040,11,-0.3250444718482667,0.5741385016692316
Christchurch,deltaic,5,SSP5-8.5,2050,0,-0.45430117256184205,0.5763388378082877
Christchurch,deltaic,5,SSP5-8.5,2050,1,-0.9061364923010613,0.5351784056509385
Christchurch,deltaic,5,SSP5-8.5,2050,2,-0.7089274281552334,0.6441698552635634
Christchurch,deltaic,5,SSP5-8.5,2050,3,-0.497433676138354,0.49238275093374817
Christchurch,deltaic,5,SSP5-8.5,2050,4,-0.5580082310222678,0.5443585791296939
Christchurch,deltaic,5,SSP5-8.5,2050,5,-0.7560802144289017,0.6368822985999045
Christchurch,deltaic,5,SSP5-8.5,2050,6,-0.7661961785441047,0.7008376112781493
Christchurch,deltaic,5,SSP5-8.5,2050,7,-0.6835314733124009,0.6326579867036378
Christchurch,deltaic,5,SSP5-8.5,2050,8,-0.32123556041495743,0.6689257406962189
Christchurch,deltaic,5,SSP5-8.5,2050,9,-0.708978682205003,0.6611647835726085
Christchurch,deltaic,5,SSP5-8.5,2050,10,-0.7982348424220284,0.6807761168852727
Christchurch,deltaic,5,SSP5-8.5,2050,11,-0.49734023524369597,0.5441581178036933
Christchurch,deltaic,5,SSP5-8.5,2060,0,-0.6305883065416386,0.522345406825606
Christchurch,deltaic,5,SSP5-8.5,2060,1,-1.0912957671754582,0.6466375628204345
Christchurch,deltaic,5,SSP5-8.5,2060,2,-0.8028886278007952,0.6162060279025143
Christchurch,deltaic,5,SSP5-8.5,2060,3,-1.2201835339621137,0.6526873239977921
Christchurch,deltaic,5,SSP5-8.5,2060,4,-0.3563367327477429,0.5743574047480369
Christchurch,deltaic,5,SSP5-8.5,2060,5,-0.792829938135709,0.6506342949252104
Christchurch,deltaic,5,SSP5-8.5,2060,6,-0.6509571830688743,0.6469202864020746
Christchurch,deltaic,5,SSP5-8.5,2060,7,-0.8953474032592239,0.5159111680764581
Christchurch,deltaic,5,SSP5-8.5,2060,8,-0.7487824347929469,0.57326128813436
Christchurch,deltaic,5,SSP5-8.5,2060,9,-0.860210489437758,0.5513581989810772
Christchurch,deltaic,5,SSP5-8.5,2060,10,-0.945405843107025,0.5718442402787222
Christchurch,deltaic,5,SSP5-8.5,2060,11,-0.7861462685785803,0.5566252889733637
Christchurch,deltaic,5,SSP5-8.5,2070,0,-1.1583845071387826,0.6429177935070948
Christchurch,deltaic,5,SSP5-8.5,2070,1,-0.7965962865335701,0.5618600194508381
Christchurch,deltaic,5,SSP5-8.5,2070,2,-0.9434776688835237,0.6332047395546427
Christchurch,deltaic,5,SSP5-8.5,2070,3,-1.0310956424623536,0.5739965731598482
Christchurch,deltaic,5,SSP5-8.5,2070,4,-1.0206628037744174,0.7165300575405789
Christchurch,deltaic,5,SSP5-8.5,2070,5,-0.4990155191290983,0.5594954119662018
Christchurch,deltaic,5,SSP5-8.5,2070,6,-0.3075058219368327,0.5442878993292021
Christchurch,deltaic,5,SSP5-8.5,2070,7,-1.2932467561140761,0.5948587868653484
Christchurch,deltaic,5,SSP5-8.5,2070,8,-1.3598011737204097,0.6888612881544054
Christchurch,deltaic,5,SSP5-8.5,2070,9,-1.2643241502724818,0.5890942892561789
Christchurch,deltaic,5,SSP5-8.5,2070,10,-1.1190604537944069,0.5415392348469638
Christchurch,deltaic,5,SSP5-8.5,2070,11,-1.3856047250023587,0.5708993758907802
Christchurch,deltaic,5,SSP5-8.5,2080,0,-0.7923905374699919,0.5062620676735069
Christchurch,deltaic,5,SSP5-8.5,2080,1,-0.892673763366853,0.562272111797285
Christchurch,deltaic,5,SSP5-8.5,2080,2,-1.8760151847154651,0.6270665776526292
Christchurch,deltaic,5,SSP5-8.5,2080,3,-1.1806047095463208,0.6082717934950262
Christchurch,deltaic,5,SSP5-8.5,2080,4,-1.197993922061852,0.6530653695248567
Christchurch,deltaic,5,SSP5-8.5,2080,5,-1.269793791066897,0.6187974248127592
Christchurch,deltaic,5,SSP5-8.5,2080,6,-1.3195062012746217,0.6273047486459385
Christchurch,deltaic,5,SSP5-8.5,2080,7,-1.600070167649858,0.5602736338760305
Christchurch,deltaic,5,SSP5-8.5,2080,8,-1.3999533896268508,0.5612042248909548
Christchurch,deltaic,5,SSP5-8.5,2080,9,-0.9640764276822523,0.5769338285857222
Christchurch,deltaic,5,SSP5-8.5,2080,10,-0.7989350357337264,0.6404966966978181
Christchurch,deltaic,5,SSP5-8.5,2080,11,-0.5937006362446241,0.5802192074468369
Christchurch,deltaic,5,SSP5-8.5,2090,0,-1.3426498820699417,0.6598285687699709
Christchurch,deltaic,5,SSP5-8.5,2090,1,-0.8664455150888696,0.665457288839429
Christchurch,deltaic,5,SSP5-8.5,2090,2,-1.1811996922227108,0.5594636801441478
Christchurch,deltaic,5,SSP5-8.5,2090,3,-1.0068781423167397,0.6888840581588984
Christchurch,deltaic,5,SSP5-8.5,2090,4,-0.8038663939077868,0.6244730598665396
Christchurch,deltaic,5,SSP5-8.5,2090,5,-0.9241555419652249,0.6055491033738997
Christchurch,deltaic,5,SSP5-8.5,2090,6,-1.247646537369134,0.6406215578872299
Christchurch,deltaic,5,SSP5-8.5,2090,7,-1.6764839422598103,0.6423198252843576
Christchurch,deltaic,5,SSP5-8.5,2090,8,-1.3274916138659727,0.6974349485045827
Christchurch,deltaic,5,SSP5-8.5,2090,9,-1.601281675904091,0.5770404795876823
Christchurch,deltaic,5,SSP5-8.5,2090,10,-1.2146841157913666,0.6779523115535497
Christchurch,deltaic,5,SSP5-8.5,2090,11,-1.1529640176890257,0.6310920444852046
Christchurch,deltaic,5,SSP5-8.5,2100,0,-1.0607934011353453,0.6213072801370345
Christchurch,deltaic,5,SSP5-8.5,2100,1,-1.2852663400952606,0.637947808488102
Christchurch,deltaic,5,SSP5-8.5,2100,2,-1.3636912918597628,0.5910649626145215
Christchurch,deltaic,5,SSP5-8.5,2100,3,-1.1236775596958075,0.5875080723098297
Christchurch,deltaic,5,SSP5-8.5,2100,4,-1.172566520615028,0.6097616924547304
Christchurch,deltaic,5,SSP5-8.5,2100,5,-1.4150693651418726,0.6725802858226038
Christchurch,deltaic,5,SSP5-8.5,2100,6,-0.9218555396552616,0.69503466729881
Christchurch,deltaic,5,SSP5-8.5,2100,7,-1.3524475463778942,0.6631911194627541
Christchurch,deltaic,5,SSP5-8.5,2100,8,-1.4310760049536906,0.6010690507845383
Christchurch,deltaic,5,SSP5-8.5,2100,9,-1.529237025143218,0.5483169745858658
Christchurch,deltaic,5,SSP5-8.5,2100,10,-1.1867435774807236,0.5911348507806762
Christchurch,deltaic,5,SSP5-8.5,2100,11,-1.6401206340309655,0.5696250442268395
Dhaka,deltaic,0,Control-NoCC,2020,0,0.0,0.5079413130839413
Dhaka,deltaic,0,Control-NoCC,2020,1,0.0,0.5249338858729341
Dhaka,deltaic,0,Control-NoCC,2020,2,0.0,0.6241618624960925
Dhaka,deltaic,0,Control-NoCC,2020,3,0.0,0.6700996949049981
Dhaka,deltaic,0,Control-NoCC,2020,4,0.0,0.6686802702052915
Dhaka,deltaic,0,Control-NoCC,2020,5,0.0,0.6656941275021916
Dhaka,deltaic,0,Control-NoCC,2020,6,0.0,0.6423958770990867
Dhaka,deltaic,0,Control-NoCC,2020,7,0.0,0.6091387644011941
Dhaka,deltaic,0,Control-NoCC,2020,8,0.0,0.6827301462537946
Dhaka,deltaic,0,Control-NoCC,2020,9,0.0,0.6970479432703042
Dhaka,deltaic,0,Control-NoCC,2020,10,0.0,0.5652987277867288
Dhaka,deltaic,0,Control-NoCC,2020,11,0.0,0.6788972776259751
Dhaka,deltaic,0,Control-NoCC,2030,0,-0.03783409082292209,0.6545168129650485
Dhaka,deltaic,0,Control-NoCC,2030,1,-0.09906198608576797,0.6238939022424709
Dhaka,deltaic,0,Control-NoCC,2030,2,-0.0676659277302488,0.6412718404080553
Dhaka,deltaic,0,Control-NoCC,2030,3,0.11231504995552183,0.6709400098048199
Dhaka,deltaic,0,Control-NoCC,2030,4,-0.006707915439849008,0.66468593893614
Dhaka,deltaic,0,Control-NoCC,2030,5,-0.009848470608382542,0.6360719319779566
Dhaka,deltaic,0,Control-NoCC,2030,6,-0.017183469923192158,0.6534078771535101
Dhaka,deltaic,0,Control-NoCC,2030,7,0.0986335366886268,0.5813447695512617
Dhaka,deltaic,0,Control-NoCC,2030,8,-0.026512719780023824,0.5506489825469303
Dhaka,deltaic,0,Control-NoCC,2030,9,-0.03533768139962893,0.5782941039247089
Dhaka,deltaic,0,Control-NoCC,2030,10,0.07216222859961412,0.6195069699701651
Dhaka,deltaic,0,Control-NoCC,2030,11,0.0029322943282508555,0.6412427604895129
Dhaka,deltaic,0,Control-NoCC,2040,0,0.0037923840564829444,0.6734124451855678
Dhaka,deltaic,0,Control-NoCC,2040,1,0.022018377287643807,0.5903961064619812
Dhaka,deltaic,0,Control-NoCC,2040,2,0.005515507037995691,0.5467656959493304
Dhaka,deltaic,0,Control-NoCC,2040,3,0.12612030359680837,0.6288932521962999
Dhaka,deltaic,0,Control-NoCC,2040,4,0.050750598234240926,0.6769107434296545
Dhaka,deltaic,0,Control-NoCC,2040,5,0.09092285702419761,0.6455243865100855
Dhaka,deltaic,0,Control-NoCC,2040,6,0.18661791820941778,0.6482185829636405
Dhaka,deltaic,0,Control-NoCC,2040,7,0.011415713205425861,0.5679915903811295
Dhaka,deltaic,0,Control-NoCC,2040,8,0.09884351940054992,0.6620107600044091
Dhaka,deltaic,0,Control-NoCC,2040,9,-0.06684824527999048,0.7349061345369852
Dhaka,deltaic,0,Control-NoCC,2040,10,-0.0518811930314779,0.6741761554345054
Dhaka,deltaic,0,Control-NoCC,2040,11,-0.019799639748714,0.6534136702656155
Dhaka,deltaic,0,Control-NoCC,2050,0,0.03428054127653992,0.647148604021564
Dhaka,deltaic,0,Control-NoCC,2050,1,0.16385622481157222,0.5637137021196612
Dhaka,deltaic,0,Control-NoCC,2050,2,-0.06451459835441799,0.716656244791819
Dhaka,deltaic,0,Control-NoCC,2050,3,-0.020669535002374353,0.6196347905726663
Dhaka,deltaic,0,Control-NoCC,2050,4,0.033573743043178936,0.5999785118420037
Dhaka,deltaic,0,Control-NoCC,2050,5,0.042421062853517606,0.5395740283642549
Dhaka,deltaic,0,Control-NoCC,2050,6,0.005660381941845062,0.6056619345288414
Dhaka,deltaic,0,Control-NoCC,2050,7,0.059278379850912895,0.6776985698585283
Dhaka,deltaic,0,Control-NoCC,2050,8,0.0806622381723971,0.6192693246702085
Dhaka,deltaic,0,Control-NoCC,2050,9,0.03239859091139424,0.6260465958742727
Dhaka,deltaic,0,Control-NoCC,2050,10,0.04502694667801959,0.659160892143275
Dhaka,deltaic,0,Control-NoCC,2050,11,-0.1510055983008983,0.5612825321127604
Dhaka,deltaic,0,Control-NoCC,2060,0,-0.05256003253416675,0.5898183375947037
Dhaka,deltaic,0,Control-NoCC,2060,1,-0.03279803345041322,0.6458072144996033
Dhaka,deltaic,0,Control-NoCC,2060,2,-0.016505670807000626,0.6339955509775075
Dhaka,deltaic,0,Control-NoCC,2060,3,-0.15129235528151683,0.6399629507728971
Dhaka,deltaic,0,Control-NoCC,2060,4,0.05766839740075789,0.6078435372242781
Dhaka,deltaic,0,Control-NoCC,2060,5,0.023162627274177155,0.6996944766357831
Dhaka,deltaic,0,Control-NoCC,2060,6,-0.02490891597073699,0.628369245857648
Dhaka,deltaic,0,Control-NoCC,2060,7,-0.03976186595487604,0.7043191106625027
Dhaka,deltaic,0,Control-NoCC,2060,8,0.011145589802234386,0.5955062039124909
Dhaka,deltaic,0,Control-NoCC,2060,9,0.1314120732327078,0.6228975317024514
Dhaka,deltaic,0,Control-NoCC,2060,10,-0.030524046485774493,0.7047227069932309
Dhaka,deltaic,0,Control-NoCC,2060,11,0.061557196520712634,0.6510788590240434
Dhaka,deltaic,0,Control-NoCC,2070,0,0.057000874763200954,0.6625768367319579
Dhaka,deltaic,0,Control-NoCC,2070,1,0.10434691245083169,0.68578734429541
Dhaka,deltaic,0,Control-NoCC,2070,2,-0.08498224942623321,0.5959966320453727
Dhaka,deltaic,0,Control-NoCC,2070,3,0.015434459496513203,0.6509850862816733
Dhaka,deltaic,0,Control-NoCC,2070,4,-0.026798883914664007,0.593264884091628
Dhaka,deltaic,0,Control-NoCC,2070,5,-0.06575670544372382,0.6536234583880455
Dhaka,deltaic,0,Control-NoCC,2070,6,-0.03088973863329584,0.39766326746375413
Dhaka,deltaic,0,Control-NoCC,2070,7,-0.030336102580141328,0.650303932401375
Dhaka,deltaic,0,Control-NoCC,2070,8,0.03952057393282309,0.6240015267649123
Dhaka,deltaic,0,Control-NoCC,2070,9,-0.09735377966122852,0.6182325157385296
Dhaka,deltaic,0,Control-NoCC,2070,10,-0.007409405885280472,0.5740053939061999
Dhaka,deltaic,0,Control-NoCC,2070,11,0.05787932016420879,0.7394501486797798
Dhaka,deltaic,0,Control-NoCC,2080,0,-0.03126456994597925,0.6453856440320576
Dhaka,deltaic,0,Control-NoCC,2080,1,-0.06273174864675778,0.5605588824725593
Dhaka,deltaic,0,Control-NoCC,2080,2,-0.02999104385241502,0.5800570952391163
Dhaka,deltaic,0,Control-NoCC,2080,3,0.08192630878980327,0.6514661467640552
Dhaka,deltaic,0,Control-NoCC,2080,4,0.03297655834526594,0.5103289109546109
Dhaka,deltaic,0,Control-NoCC,2080,5,-0.0033728391897867114,0.5914639092448201
Dhaka,deltaic,0,Control-NoCC,2080,6,0.05100701685682772,0.5653310576956737
Dhaka,deltaic,0,Control-NoCC,2080,7,-0.03850388466100978,0.6448795047495637
Dhaka,deltaic,0,Control-NoCC,2080,8,-0.024033554455671024,0.627740657708246
Dhaka,deltaic,0,Control-NoCC,2080,9,-0.07587655717735854,0.49867946048143014
Dhaka,deltaic,0,Control-NoCC,2080,10,0.09399736288709748,0.5814454929325907
Dhaka,deltaic,0,Control-NoCC,2080,11,-0.0297246791992946,0.6667088548553065
Dhaka,deltaic,0,Control-NoCC,2090,0,-0.19253999127092197,0.5593415125064533
Dhaka,deltaic,0,Control-NoCC,2090,1,0.016946288983163568,0.6072200193039407
Dhaka,deltaic,0,Control-NoCC,2090,2,0.09355464914579742,0.643520132177349
Dhaka,deltaic,0,Control-NoCC,2090,3,-0.014511655738515513,0.6608731572324228
Dhaka,deltaic,0,Control-NoCC,2090,4,-0.010643521429425614,0.6131766523026118
Dhaka,deltaic,0,Control-NoCC,2090,5,-0.035668846202784474,0.7055987872347633
Dhaka,deltaic,0,Control-NoCC,2090,6,0.0960342658309695,0.7309866386319372
Dhaka,deltaic,0,Control-NoCC,2090,7,0.012107955063468583,0.6472685139996848
Dhaka,deltaic,0,Control-NoCC,2090,8,0.12436632078726259,0.5806744445120883
Dhaka,deltaic,0,Control-NoCC,2090,9,0.08361912004925005,0.6614678696944923
Dhaka,deltaic,0,Control-NoCC,2090,10,-0.07335540626085649,0.6083873123443787
Dhaka,deltaic,0,Control-NoCC,2090,11,0.12426914667940425,0.6492496992270962
Dhaka,deltaic,0,Control-NoCC,2100,0,0.049535700343373526,0.5770439978076393
Dhaka,deltaic,0,Control-NoCC,2100,1,0.07399294118319608,0.7307282303953119
Dhaka,deltaic,0,Control-NoCC,2100,2,0.06177806640367234,0.6521397106311683
Dhaka,deltaic,0,Control-NoCC,2100,3,-0.07471490188303626,0.6232865491883641
Dhaka,deltaic,0,Control-NoCC,2100,4,-0.07218848713746556,0.6369480935384053
Dhaka,deltaic,0,Control-NoCC,2100,5,0.07413272036272148,0.6316590958928732
Dhaka,deltaic,0,Control-NoCC,2100,6,0.07137855763770769,0.6586778053509869
Dhaka,deltaic,0,Control-NoCC,2100,7,-0.12375502260272078,0.6107070228433442
Dhaka,deltaic,0,Control-NoCC,2100,8,0.040010233353024754,0.6246381887702618
Dhaka,deltaic,0,Control-NoCC,2100,9,-0.027405047709276213,0.49088597659680516
Dhaka,deltaic,0,Control-NoCC,2100,10,0.014885922492459843,0.6733975557080605
Dhaka,deltaic,0,Control-NoCC,2100,11,-0.0054287407750012485,0.6723731435821834
Dhaka,deltaic,0,SSP1-2.6,2020,0,0.0,0.5985702266288913
Dhaka,deltaic,0,SSP1-2.6,2020,1,0.0,0.6714029488697936
Dhaka,deltaic,0,SSP1-2.6,2020,2,0.0,0.5425707661973256
Dhaka,deltaic,0,SSP1-2.6,2020,3,0.0,0.73657525289113
Dhaka,deltaic,0,SSP1-2.6,2020,4,0.0,0.670556813430486
Dhaka,deltaic,0,SSP1-2.6,2020,5,0.0,0.641264318838405
Dhaka,deltaic,0,SSP1-2.6,2020,6,0.0,0.6507246392417996
Dhaka,deltaic,0,SSP1-2.6,2020,7,0.0,0.6384020499977534
Dhaka,deltaic,0,SSP1-2.6,2020,8,0.0,0.5321745952818044
Dhaka,deltaic,0,SSP1-2.6,2020,9,0.0,0.687413224485627
Dhaka,deltaic,0,SSP1-2.6,2020,10,0.0,0.6354256091000643
Dhaka,deltaic,0,SSP1-2.6,2020,11,0.0,0.640002912737382
Dhaka,deltaic,0,SSP1-2.6,2030,0,-0.08029500614969634,0.5677377434764468
Dhaka,deltaic,0,SSP1-2.6,2030,1,-0.13749991516293006,0.6550319584892441
Dhaka,deltaic,0,SSP1-2.6,2030,2,0.2237669683078603,0.6657512826114289
Dhaka,deltaic,0,SSP1-2.6,2030,3,-0.023784910575578622,0.6122441106532388
Dhaka,deltaic,0,SSP1-2.6,2030,4,-0.02854052260141417,0.6561768963846297
Dhaka,deltaic,0,SSP1-2.6,2030,5,-0.12664340007706937,0.6344054975932873
Dhaka,deltaic,0,SSP1-2.6,2030,6,0.08034194348131372,0.6752434965374914
